date,stop_loss_price,code,score
2025-03-04,13.91,002213,0.12832228461812048
2025-03-05,13.91,002213,0.1068291910492161
2025-03-06,13.91,002213,0.11385253207177756
2025-03-07,13.91,002213,0.09534844229272245
2025-03-10,13.91,002213,0.08440395784212584
2025-03-11,13.91,002213,0.07108949272286813
2025-03-12,13.91,002213,0.05917193225880082
2025-03-13,13.91,002213,0.05956858752635164
2025-03-14,13.91,002213,0.05418644696173869
2025-03-17,13.91,002213,0.0489204212720018
2025-03-18,13.91,002213,0.05511587163557189
2025-03-19,13.91,002213,0.020116485514707603
2025-02-24,16.73,002213,0.6562661952936465
2025-02-25,16.73,002213,0.6544081567927448
2025-02-26,16.73,002213,0.5687399608118348
2025-02-27,16.73,002213,0.6278586464648435
2025-02-28,16.73,002213,0.6673676044244525
2025-03-03,16.73,002213,0.6274970203373932
2025-03-04,16.73,002213,0.6456363538100209
2025-03-05,16.73,002213,0.5554768697991361
2025-03-06,16.73,002213,0.579166677762915
2025-03-07,16.73,002213,0.5514001922201257
2025-03-10,16.73,002213,0.5365916240584642
2025-03-11,16.73,002213,0.3698294594563881
2025-03-12,16.73,002213,0.33075752169704337
2025-03-13,16.73,002213,0.06972429211156907
2025-03-14,16.73,002213,0.09027541114576332
2025-03-17,16.73,002213,0.08798307635995503
2025-03-18,16.73,002213,0.22427482209271327
2025-03-19,16.73,002213,0.0811855023557456
2025-03-20,16.73,002213,0.09736237488310177
2025-03-21,16.73,002213,0.03172061441146787
2025-03-24,16.73,002213,0.0077119068303819595
2025-03-25,16.73,002213,0.006144690536744582
2025-03-26,16.73,002213,0.005782141046926004
2025-03-27,16.73,002213,0.006032279116260343
2025-03-28,16.73,002213,0.005908025683041172
2025-03-31,16.73,002213,0.00515954143965369
2025-04-01,16.73,002213,0.005018806338672553
2025-04-02,16.73,002213,0.003829135235250473
2025-06-11,15.67,002213,0.5384387845079124
2025-06-12,15.67,002213,0.4069988995708741
2025-06-13,15.67,002213,0.3493548207664243
2025-06-16,15.67,002213,0.4328407153534499
2025-06-17,15.67,002213,0.5643314145064914
2025-07-08,18.2,002213,0.43404363283185754
2025-07-09,18.2,002213,0.13062074639460483
2025-07-10,18.2,002213,0.06685271397464736
2025-07-11,18.2,002213,0.062411667778259954
2025-07-14,18.2,002213,0.0329976602490856
2025-07-15,18.2,002213,0.013356903529430319
2025-07-16,18.2,002213,0.023449808264406326
2025-07-17,18.2,002213,0.03170080588964295
2025-07-18,18.2,002213,0.0254786053909621
2025-07-21,18.2,002213,0.02440468551135402
2025-07-22,18.2,002213,0.0117878805794051
2025-07-23,18.2,002213,0.009031938137623142
2025-07-24,18.2,002213,0.034805155114414184
2025-07-25,18.2,002213,0.02808272696448343
2025-07-28,18.2,002213,0.01918096940233199
2025-07-29,18.2,002213,0.02499005421172484
2025-07-30,18.2,002213,0.06100067600664599
2025-07-31,18.2,002213,0.0191483181582245
2025-08-01,18.2,002213,0.010237237335160094
2025-08-04,18.2,002213,0.009738770375613885
2025-08-05,18.2,002213,0.009951059937930691
2025-08-06,18.2,002213,0.01741235247708687
2025-08-07,18.2,002213,0.09796518857270341
2025-08-08,18.2,002213,0.20053740572883252
2025-08-11,18.2,002213,0.16992830353609434
2025-08-12,18.2,002213,0.2271531961703024
2025-08-13,18.2,002213,0.13288573840290485
2025-08-14,18.2,002213,0.055385886112646714
2025-08-12,17.16,002213,0.40363476189377806
2025-08-13,17.16,002213,0.29732095578770373
2025-08-14,17.16,002213,0.36586492168318463
2025-08-15,17.16,002213,0.28086108155402717
2025-08-18,17.16,002213,0.2758053025542807
2025-08-19,17.16,002213,0.2513056034606026
2025-08-20,17.16,002213,0.24128839040132896
2025-08-21,17.16,002213,0.21473675474165008
2025-08-22,17.16,002213,0.3827135226283575
2025-08-25,17.16,002213,0.28472573057595923
2025-08-26,17.16,002213,0.2878452905242084
2025-08-27,17.16,002213,0.28506611786692115
2025-08-28,17.16,002213,0.36806075051877457
2025-08-29,17.16,002213,0.1984538154297601
2025-09-01,17.16,002213,0.214496054962421
2025-09-02,17.16,002213,0.27281254673637184
2025-09-03,17.16,002213,0.16818603693234244
2025-09-04,17.16,002213,0.03529919608477458
2025-09-05,17.16,002213,0.07145128445380708
2025-09-08,17.16,002213,0.06400079424746535
2025-09-09,17.16,002213,0.13221186329039675
2025-09-10,17.16,002213,0.04936221204093239
2025-09-11,17.16,002213,0.10421849102829603
2025-09-12,17.16,002213,0.17649763922392653
2025-09-15,17.16,002213,0.1546594035213533
2025-09-16,17.16,002213,0.11568945665264822
2025-09-17,17.16,002213,0.08006597682539593
2025-09-18,17.16,002213,0.018312505593055715
2025-10-14,20.68,002213,0.5910543163046109
2025-10-15,20.68,002213,0.44294997434336975
2025-10-16,20.68,002213,0.49588721878792885
2025-10-17,20.68,002213,0.5112357840749757
2025-10-20,20.68,002213,0.4489834738540249
2025-11-13,26.66,002213,0.5665866874588336
2025-11-14,26.66,002213,0.4471095128374486
2025-11-17,26.66,002213,0.5253863741204077
2025-11-21,27.7,002213,0.06286950073786564
2025-11-24,27.7,002213,0.05740634869295852
2025-11-25,27.7,002213,0.057681081442241336
2025-11-26,27.7,002213,0.11365722296163647
2025-11-27,27.7,002213,0.06574157389951557
2025-11-28,27.7,002213,0.05994111344443212
2025-12-01,27.7,002213,0.07357358459379014
2025-12-02,27.7,002213,0.049799501486301155
2025-12-03,27.7,002213,0.027212319177153794
2025-12-04,27.7,002213,0.020601232311077442
2025-12-05,27.7,002213,0.021332295027763522
2025-12-08,27.7,002213,0.09953938175432103
2025-12-09,27.7,002213,0.07164048610861824
2025-12-10,27.7,002213,0.06296647920812792
2025-12-11,27.7,002213,0.03686286725680238
2025-12-12,27.7,002213,0.023202442839376548
2025-12-15,27.7,002213,0.00855711994883847
2025-12-16,27.7,002213,0.005007457034672471
2025-12-17,27.7,002213,0.005104866162219757
2025-12-18,27.7,002213,0.01661253656144002
2025-12-19,27.7,002213,0.00609349141832088
2025-12-22,27.7,002213,0.00800033355305209
2025-12-23,27.7,002213,0.012366324943883126
2025-12-24,27.7,002213,0.024117381934532903
2025-12-25,27.7,002213,0.04420559410036205
2025-12-26,27.7,002213,0.05802543243063653
2025-12-29,27.7,002213,0.02232380531476465
2025-12-30,27.7,002213,0.015370226871176638
2025-01-02,12.45,002214,0.06522558900415769
2025-01-03,12.45,002214,0.010682239094135255
2025-01-06,12.45,002214,0.010639742576449191
2025-01-07,12.45,002214,0.009686175303957715
2025-01-08,12.45,002214,0.00896163502556181
2025-01-09,12.45,002214,0.014621212567982891
2025-01-10,12.45,002214,0.011729121518224377
2025-01-13,12.45,002214,0.009973566471036819
2025-01-14,12.45,002214,0.021814444466449163
2025-01-15,12.45,002214,0.00988636203682752
2025-01-16,12.45,002214,0.009606127901913675
2025-01-17,12.45,002214,0.009214899784539354
2025-01-20,12.45,002214,0.03978218336221039
2025-01-21,12.45,002214,0.019471957315286125
2025-01-22,12.45,002214,0.008453226047376795
2025-01-23,12.45,002214,0.005281962186886755
2025-05-06,7.85,002214,0.4361360432071146
2025-05-07,7.85,002214,0.5291929078204733
2025-05-08,7.85,002214,0.4283372278113289
2025-05-09,7.85,002214,0.5012159075536757
2025-05-12,7.85,002214,0.4788931782419094
2025-05-13,7.85,002214,0.4481570855691831
2025-05-14,7.85,002214,0.4270782330034158
2025-05-15,7.85,002214,0.4355437228068895
2025-05-16,7.85,002214,0.3659626599536077
2025-05-19,7.85,002214,0.28493253425245085
2025-05-20,7.85,002214,0.25077572775105034
2025-05-21,7.85,002214,0.3188718809298038
2025-05-22,7.85,002214,0.3012527042130744
2025-05-23,7.85,002214,0.2697116874339203
2025-05-26,7.85,002214,0.2453566684903333
2025-05-27,7.85,002214,0.2079742577943452
2025-05-28,7.85,002214,0.18361719446969574
2025-05-29,7.85,002214,0.14364482298028478
2025-05-30,7.85,002214,0.178866184657952
2025-06-03,7.85,002214,0.18577379032335653
2025-06-04,7.85,002214,0.1489919824138737
2025-06-05,7.85,002214,0.16179306606952062
2025-06-06,7.85,002214,0.11607317510480646
2025-06-09,7.85,002214,0.10781681241273637
2025-06-10,7.85,002214,0.1200846327430513
2025-06-11,7.85,002214,0.15950335541884958
2025-06-12,7.85,002214,0.10829257329706499
2025-06-13,7.85,002214,0.03875639026705613
2025-05-29,10.22,002215,0.35190234687884636
2025-05-30,10.22,002215,0.4502546699218897
2025-06-03,10.22,002215,0.46840132162977266
2025-06-04,10.22,002215,0.36298412359584814
2025-06-05,10.22,002215,0.35304218696378076
2025-06-06,10.22,002215,0.2685141902971997
2025-06-09,10.22,002215,0.38297549003561526
2025-06-10,10.22,002215,0.28747363513005164
2025-06-11,10.22,002215,0.25513082250303426
2025-06-12,10.22,002215,0.22269223475098382
2025-06-13,10.22,002215,0.20181215569404565
2025-06-16,10.22,002215,0.18673241710596694
2025-06-17,10.22,002215,0.18106509722070444
2025-06-18,10.22,002215,0.19202141233151615
2025-06-19,10.22,002215,0.16445525346596784
2025-06-20,10.22,002215,0.1517680602026949
2025-06-23,10.22,002215,0.1337674808100842
2025-06-24,10.22,002215,0.12826866747733284
2025-06-25,10.22,002215,0.13046578483417426
2025-06-26,10.22,002215,0.11438527457678026
2025-06-27,10.22,002215,0.09853685793783129
2025-06-30,10.22,002215,0.09854362978142045
2025-07-01,10.22,002215,0.08957299259493824
2025-07-02,10.22,002215,0.08096519903204397
2025-07-03,10.22,002215,0.09054887319694736
2025-07-04,10.22,002215,0.0766537521764296
2025-07-07,10.22,002215,0.19178828836738945
2025-07-08,10.22,002215,0.030595581780715076
2025-04-11,10.44,002216,0.5642177977430066
2025-04-14,10.44,002216,0.5877792283393323
2025-04-15,10.44,002216,0.5321348285660319
2025-04-16,10.44,002216,0.4777409212701822
2025-04-17,10.44,002216,0.42315867618340475
2025-04-18,10.44,002216,0.4355884258104976
2025-04-21,10.44,002216,0.3908071790304249
2025-04-22,10.44,002216,0.4568102261614957
2025-04-23,10.44,002216,0.506508518457911
2025-04-24,10.44,002216,0.45296688836504134
2025-04-25,10.44,002216,0.4719800240787289
2025-04-28,10.44,002216,0.4556170452008155
2025-04-29,10.44,002216,0.42075829785983065
2025-04-30,10.44,002216,0.33576851910836275
2025-05-06,10.44,002216,0.31654490157334086
2025-05-07,10.44,002216,0.2859707238419019
2025-05-08,10.44,002216,0.29627524473485783
2025-05-09,10.44,002216,0.24749745566496198
2025-05-12,10.44,002216,0.23467731598240116
2025-05-13,10.44,002216,0.23182196642423714
2025-05-14,10.44,002216,0.23656047382467285
2025-05-15,10.44,002216,0.2116886487178188
2025-05-16,10.44,002216,0.17859962010732316
2025-05-19,10.44,002216,0.21626833549866045
2025-05-20,10.44,002216,0.2934767496321881
2025-05-21,10.44,002216,0.20429863259985043
2025-05-22,10.44,002216,0.16711879494192713
2025-05-23,10.44,002216,0.04829363264906783
2025-06-30,2.56,002217,0.1475880926675162
2025-07-01,2.56,002217,0.21100730967955691
2025-07-02,2.56,002217,0.19391683969952225
2025-07-03,2.56,002217,0.2074460250998492
2025-07-04,2.56,002217,0.15885842482851337
2025-07-07,2.56,002217,0.24789652973514847
2025-07-08,2.56,002217,0.20698718221278595
2025-07-09,2.56,002217,0.19711740281643375
2025-07-10,2.56,002217,0.18696339689731373
2025-07-11,2.56,002217,0.15009060205503913
2025-07-14,2.56,002217,0.12889749728513028
2025-07-15,2.56,002217,0.12679091932359143
2025-07-16,2.56,002217,0.12179904221293818
2025-07-17,2.56,002217,0.11920984504399496
2025-07-18,2.56,002217,0.11546861745612393
2025-07-21,2.56,002217,0.12467793341137942
2025-07-22,2.56,002217,0.11290675394387764
2025-07-23,2.56,002217,0.1214989526576998
2025-07-24,2.56,002217,0.11189603322084953
2025-07-25,2.56,002217,0.11235326345148425
2025-07-28,2.56,002217,0.10909467608396371
2025-07-29,2.56,002217,0.1081481011840744
2025-07-30,2.56,002217,0.0939725190464236
2025-07-31,2.56,002217,0.10099531106073976
2025-08-01,2.56,002217,0.08756489173130141
2025-08-04,2.56,002217,0.07013723428886064
2025-08-05,2.56,002217,0.0631417977378097
2025-08-06,2.56,002217,0.027588796860270198
2025-08-25,2.61,002217,0.04548111549847952
2025-08-26,2.61,002217,0.02470420990661484
2025-08-27,2.61,002217,0.13507044701677381
2025-08-28,2.61,002217,0.15497696040745937
2025-08-29,2.61,002217,0.04830087070762983
2025-09-01,2.61,002217,0.013488950239865065
2025-09-02,2.61,002217,0.04259282557532199
2025-09-03,2.61,002217,0.046064958662997715
2025-09-04,2.61,002217,0.056273588641672735
2025-09-05,2.61,002217,0.06281617128064348
2025-09-08,2.61,002217,0.053617373996639524
2025-09-09,2.61,002217,0.0405224144043233
2025-09-10,2.61,002217,0.03916240777816068
2025-09-11,2.61,002217,0.043749551301825035
2025-09-12,2.61,002217,0.03560509437912721
2025-09-15,2.61,002217,0.034963230654367655
2025-09-16,2.61,002217,0.037763362209616645
2025-09-17,2.61,002217,0.04556284267779112
2025-09-18,2.61,002217,0.053814392426209966
2025-09-19,2.61,002217,0.053591996207080085
2025-09-22,2.61,002217,0.05343998729440029
2025-09-23,2.61,002217,0.04913345083246252
2025-09-24,2.61,002217,0.03828330798031807
2025-09-25,2.61,002217,0.03243555625268399
2025-09-26,2.61,002217,0.02635640496864033
2025-09-29,2.61,002217,0.022027116045180296
2025-09-30,2.61,002217,0.02174671583226559
2025-10-09,2.61,002217,0.013340349048003462
2025-09-04,3.43,002217,0.506039584109414
2025-09-05,3.43,002217,0.5574091897705921
2025-09-08,3.43,002217,0.5473488645508091
2025-09-09,3.43,002217,0.45559523492240106
2025-09-10,3.43,002217,0.3706734160154379
2025-09-11,3.43,002217,0.4389905155637671
2025-09-12,3.43,002217,0.33025662593131455
2025-09-15,3.43,002217,0.27836578504885795
2025-09-16,3.43,002217,0.36878027933681456
2025-09-17,3.43,002217,0.4186521893004326
2025-09-18,3.43,002217,0.4522234381488235
2025-09-19,3.43,002217,0.48687352075625034
2025-09-22,3.43,002217,0.4790518910900977
2025-09-23,3.43,002217,0.0955037999059937
2025-09-24,3.43,002217,0.05269675839413143
2025-09-25,3.43,002217,0.0305260662998696
2025-09-26,3.43,002217,0.012874005445573796
2025-09-29,3.43,002217,0.009517883601868511
2025-09-30,3.43,002217,0.017230733290821434
2025-10-09,3.43,002217,0.04180694034367169
2025-10-10,3.43,002217,0.019677912733559427
2025-10-13,3.43,002217,0.007313910693252057
2025-10-14,3.43,002217,0.007439910660654371
2025-10-15,3.43,002217,0.006548386337833448
2025-10-16,3.43,002217,0.005359777473913414
2025-10-17,3.43,002217,0.004981511202606101
2025-10-20,3.43,002217,0.005082649841568762
2025-10-21,3.43,002217,0.0045207534602097
2025-10-31,3.03,002217,0.46432431985241174
2025-11-03,3.03,002217,0.44454758839665914
2025-11-04,3.03,002217,0.5434768530930165
2025-11-05,3.03,002217,0.4549089887634613
2025-11-06,3.03,002217,0.4231776207709551
2025-11-07,3.03,002217,0.3887802885760612
2025-11-10,3.03,002217,0.33190572763474685
2025-11-11,3.03,002217,0.2765641820191648
2025-11-12,3.03,002217,0.22790561735438922
2025-11-13,3.03,002217,0.26356158543127206
2025-11-14,3.03,002217,0.4527078615572531
2025-11-17,3.03,002217,0.37419637513590476
2025-11-18,3.03,002217,0.3785837595933854
2025-11-19,3.03,002217,0.36707305049429473
2025-11-20,3.03,002217,0.2909069004826876
2025-11-21,3.03,002217,0.3006982962954102
2025-11-24,3.03,002217,0.22708951045240658
2025-11-25,3.03,002217,0.2723979571334422
2025-11-26,3.03,002217,0.23856603279381625
2025-11-27,3.03,002217,0.19106265009227888
2025-11-28,3.03,002217,0.19777164454774407
2025-12-01,3.03,002217,0.22139821308784793
2025-12-02,3.03,002217,0.3026581510666229
2025-12-03,3.03,002217,0.3988565384937033
2025-12-04,3.03,002217,0.2952873915233258
2025-12-05,3.03,002217,0.45124648215739355
2025-12-08,3.03,002217,0.3277600265250944
2025-12-09,3.03,002217,0.13463235668062432
2025-01-06,3.61,002218,0.7095340093450598
2025-01-07,3.61,002218,0.6908553886429212
2025-01-08,3.61,002218,0.6947654011038461
2025-01-14,4.07,002218,0.010331948906340755
2025-01-15,4.07,002218,0.00935215276991579
2025-01-16,4.07,002218,0.009343407330711996
2025-01-17,4.07,002218,0.0068085336433458404
2025-01-20,4.07,002218,0.007143410560590888
2025-01-21,4.07,002218,0.006264365695271197
2025-01-22,4.07,002218,0.006237363969271007
2025-01-23,4.07,002218,0.006493847791019211
2025-01-24,4.07,002218,0.006502196391228833
2025-01-27,4.07,002218,0.0060904625070867715
2025-02-05,4.07,002218,0.00617801232123004
2025-02-06,4.07,002218,0.006644745398053284
2025-02-07,4.07,002218,0.006710151491143479
2025-02-10,4.07,002218,0.006904953644722468
2025-02-11,4.07,002218,0.006321072129925805
2025-02-12,4.07,002218,0.006207817694015717
2025-02-13,4.07,002218,0.006492410846664648
2025-02-14,4.07,002218,0.006531904187683971
2025-02-17,4.07,002218,0.007843239179494439
2025-02-18,4.07,002218,0.007122921307522612
2025-02-19,4.07,002218,0.006874967231325963
2025-02-20,4.07,002218,0.0066581562007134365
2025-02-21,4.07,002218,0.00645803945411908
2025-02-24,4.07,002218,0.0065713705881162935
2025-02-25,4.07,002218,0.006844047193332277
2025-02-26,4.07,002218,0.006832889155859089
2025-02-27,4.07,002218,0.006701380263468072
2025-02-28,4.07,002218,0.00485956427457916
2025-07-11,3.35,002218,0.06270956771428271
2025-07-14,3.35,002218,0.035876953298592786
2025-07-15,3.35,002218,0.01813374047646488
2025-07-16,3.35,002218,0.05616370282667127
2025-07-17,3.35,002218,0.053524330737816705
2025-07-18,3.35,002218,0.05066810587172153
2025-07-21,3.35,002218,0.05157423230156736
2025-07-22,3.35,002218,0.0546251605819448
2025-07-23,3.35,002218,0.05730733870329777
2025-07-24,3.35,002218,0.04917194223510172
2025-07-25,3.35,002218,0.04982737468584037
2025-07-28,3.35,002218,0.04320812094769593
2025-07-29,3.35,002218,0.04111035984556918
2025-07-30,3.35,002218,0.03976584250763521
2025-07-31,3.35,002218,0.035765614203278846
2025-08-01,3.35,002218,0.037254249039285196
2025-08-04,3.35,002218,0.03255747583484978
2025-08-05,3.35,002218,0.036572195875304706
2025-08-06,3.35,002218,0.03514252588324391
2025-08-07,3.35,002218,0.03738259912698259
2025-08-08,3.35,002218,0.03396501851535205
2025-08-11,3.35,002218,0.0384777216662709
2025-08-12,3.35,002218,0.033146318088079024
2025-08-13,3.35,002218,0.03584163859429292
2025-08-14,3.35,002218,0.03524195602028981
2025-08-15,3.35,002218,0.03843975611159033
2025-08-18,3.35,002218,0.03195988480450823
2025-08-19,3.35,002218,0.015296873256109948
2025-11-14,4.02,002218,0.6150856876149103
2025-11-20,4.89,002218,0.008392784702162462
2025-11-21,4.89,002218,0.006988339410810813
2025-11-24,4.89,002218,0.005965999920474675
2025-11-25,4.89,002218,0.0055032688727948914
2025-11-26,4.89,002218,0.005461601455801931
2025-11-27,4.89,002218,0.005663412408777958
2025-11-28,4.89,002218,0.0057038983401465826
2025-12-01,4.89,002218,0.005425163007081429
2025-12-02,4.89,002218,0.005220001066663907
2025-12-03,4.89,002218,0.005435990014627325
2025-12-04,4.89,002218,0.00531620519388225
2025-12-05,4.89,002218,0.007191170310096979
2025-12-08,4.89,002218,0.0069849134534553155
2025-12-09,4.89,002218,0.02306819061922731
2025-12-10,4.89,002218,0.009694751792090577
2025-12-11,4.89,002218,0.008656400981075958
2025-12-12,4.89,002218,0.006629053398485124
2025-12-15,4.89,002218,0.00896484353164959
2025-12-16,4.89,002218,0.006762572271569898
2025-12-17,4.89,002218,0.008118678922759732
2025-12-18,4.89,002218,0.008267590174526067
2025-12-19,4.89,002218,0.00719549852956255
2025-12-22,4.89,002218,0.007162326443831068
2025-12-23,4.89,002218,0.0066877613073832096
2025-12-24,4.89,002218,0.007287470107123686
2025-12-25,4.89,002218,0.018002504142661645
2025-12-26,4.89,002218,0.014231135918427172
2025-12-29,4.89,002218,0.016328626093311156
2025-01-02,2.81,002219,0.06701968288745994
2025-01-03,2.81,002219,0.0992159952925524
2025-01-06,2.81,002219,0.4427161988647778
2025-01-07,2.81,002219,0.11639211891900195
2025-01-08,2.81,002219,0.18486670036569605
2025-01-09,2.81,002219,0.09159012321557966
2025-01-10,2.81,002219,0.03610594745287858
2025-01-13,2.81,002219,0.009085607862049596
2025-01-14,2.81,002219,0.0181361924355418
2025-09-22,44.76,002222,0.29309295771064986
2025-09-23,44.76,002222,0.258850776288413
2025-09-24,44.76,002222,0.3281525176749829
2025-09-25,44.76,002222,0.24241724059819994
2025-09-26,44.76,002222,0.19890260437356713
2025-09-29,44.76,002222,0.17687085204832434
2025-09-30,44.76,002222,0.1606556277101208
2025-10-09,44.76,002222,0.15287127945876858
2025-10-10,44.76,002222,0.17601951155630102
2025-10-13,44.76,002222,0.29479305667396805
2025-10-14,44.76,002222,0.291133424219612
2025-10-15,44.76,002222,0.19055852736461545
2025-10-16,44.76,002222,0.17086262504970384
2025-10-17,44.76,002222,0.166769888219183
2025-10-20,44.76,002222,0.12197661627252633
2025-10-21,44.76,002222,0.09488180081301546
2025-10-22,44.76,002222,0.08979116724526356
2025-10-23,44.76,002222,0.11260149097143146
2025-10-24,44.76,002222,0.11402028849303829
2025-10-27,44.76,002222,0.13224657318001207
2025-10-28,44.76,002222,0.14199606446750848
2025-10-29,44.76,002222,0.16593745328868087
2025-10-30,44.76,002222,0.14504049910661293
2025-10-31,44.76,002222,0.1204718843678717
2025-11-03,44.76,002222,0.12302657431673052
2025-11-04,44.76,002222,0.07576334744987362
2025-11-05,44.76,002222,0.06936958921540903
2025-11-06,44.76,002222,0.030690884057729375
2025-11-28,47.64,002222,0.5233790516188519
2025-12-01,47.64,002222,0.38700925120984897
2025-12-02,47.64,002222,0.4534238601969682
2025-12-03,47.64,002222,0.442593864494229
2025-12-04,47.64,002222,0.3286827215024944
2025-12-05,47.64,002222,0.4192083118124721
2025-12-11,53.0,002222,0.1969245351715784
2025-12-12,53.0,002222,0.22595652099079253
2025-12-15,53.0,002222,0.22337032628332978
2025-12-16,53.0,002222,0.33812904872599236
2025-12-17,53.0,002222,0.27753025704088363
2025-12-18,53.0,002222,0.26173096910711235
2025-12-19,53.0,002222,0.3552664261404583
2025-12-22,53.0,002222,0.2564924286267949
2025-12-23,53.0,002222,0.25348402155405664
2025-12-24,53.0,002222,0.27993632742515934
2025-12-25,53.0,002222,0.3979003725609565
2025-12-26,53.0,002222,0.268043177691214
2025-12-29,53.0,002222,0.2407857000384043
2025-12-30,53.0,002222,0.1875479619762649
2025-12-31,53.0,002222,0.16419369795033098
2025-02-25,4.3,002224,0.42264460476997684
2025-02-26,4.3,002224,0.3932078964963851
2025-02-27,4.3,002224,0.3263727855839117
2025-02-28,4.3,002224,0.32190613897404363
2025-03-03,4.3,002224,0.3012672899945433
2025-03-04,4.3,002224,0.29895006790005374
2025-03-05,4.3,002224,0.30892488096138726
2025-03-06,4.3,002224,0.31540915699606487
2025-03-07,4.3,002224,0.30922252354243146
2025-03-10,4.3,002224,0.37843238407707297
2025-03-11,4.3,002224,0.35386520177321595
2025-03-12,4.3,002224,0.35462135845278137
2025-03-13,4.3,002224,0.29477755350689594
2025-03-14,4.3,002224,0.41793335537115983
2025-03-17,4.3,002224,0.43426849879402335
2025-03-18,4.3,002224,0.4104661958292443
2025-03-19,4.3,002224,0.4057976589063887
2025-03-20,4.3,002224,0.48425358188336665
2025-03-21,4.3,002224,0.5271443357319443
2025-03-24,4.3,002224,0.4700141365601287
2025-03-25,4.3,002224,0.4472950618783946
2025-03-26,4.3,002224,0.4183281211423336
2025-03-27,4.3,002224,0.5704577450396918
2025-03-28,4.3,002224,0.4390244128874007
2025-03-31,4.3,002224,0.44743111519182716
2025-04-01,4.3,002224,0.4795603956187171
2025-04-02,4.3,002224,0.2822600221746402
2025-04-03,4.3,002224,0.07970109885019816
2025-06-04,4.52,002224,0.5176865281917957
2025-06-05,4.52,002224,0.5088332160055884
2025-06-06,4.52,002224,0.3402128183507053
2025-06-09,4.52,002224,0.3062198775229024
2025-06-10,4.52,002224,0.31197707510300116
2025-06-11,4.52,002224,0.25379549655681083
2025-06-12,4.52,002224,0.48666839622705155
2025-06-13,4.52,002224,0.4466628707929667
2025-06-16,4.52,002224,0.37367501848820445
2025-06-17,4.52,002224,0.3643624195492183
2025-06-18,4.52,002224,0.33710040697668714
2025-06-19,4.52,002224,0.050739319145060996
2025-06-20,4.52,002224,0.0330107675579529
2025-06-23,4.52,002224,0.06028288959409228
2025-06-24,4.52,002224,0.13993725533314788
2025-06-25,4.52,002224,0.14402287140768788
2025-06-26,4.52,002224,0.07491098839657016
2025-06-27,4.52,002224,0.1619055882881261
2025-06-30,4.52,002224,0.15536908220869278
2025-07-01,4.52,002224,0.14859663550017646
2025-07-02,4.52,002224,0.15300217816093778
2025-07-03,4.52,002224,0.16189108633840946
2025-07-04,4.52,002224,0.1413815519989938
2025-07-07,4.52,002224,0.12341273399627077
2025-07-08,4.52,002224,0.14251333953697923
2025-07-09,4.52,002224,0.10962030334469598
2025-07-10,4.52,002224,0.09717888727090995
2025-07-11,4.52,002224,0.03980339012780968
2025-01-02,4.35,002225,0.41436117517912324
2025-01-03,4.35,002225,0.42923719206497446
2025-01-09,4.9,002225,0.6208740251668722
2025-01-10,4.9,002225,0.6486144507797816
2025-01-13,4.9,002225,0.6723752967685811
2025-01-14,4.9,002225,0.6229417810054336
2025-01-15,4.9,002225,0.6539514432812669
2025-01-16,4.9,002225,0.6456482620393588
2025-01-17,4.9,002225,0.528593744108053
2025-01-20,4.9,002225,0.6174051135009909
2025-01-21,4.9,002225,0.5635444526536546
2025-01-22,4.9,002225,0.584997514592087
2025-01-23,4.9,002225,0.6002104375994458
2025-01-24,4.9,002225,0.5870967066029191
2025-01-27,4.9,002225,0.5748166016191041
2025-02-05,4.9,002225,0.6407884330928403
2025-02-06,4.9,002225,0.5630213862059033
2025-02-07,4.9,002225,0.6276417976714526
2025-02-10,4.9,002225,0.6233231728630222
2025-02-11,4.9,002225,0.600578483326377
2025-02-12,4.9,002225,0.5368142486585697
2025-02-13,4.9,002225,0.6135837179655705
2025-02-14,4.9,002225,0.5909119898388243
2025-02-17,4.9,002225,0.586543877338356
2025-02-18,4.9,002225,0.45468058747755835
2025-02-19,4.9,002225,0.4722575615665704
2025-02-20,4.9,002225,0.60598129018321
2025-02-21,4.9,002225,0.48257860006536424
2025-02-27,5.39,002225,0.5670071907783932
2025-02-28,5.39,002225,0.6905569447818858
2025-03-03,5.39,002225,0.7004488646124304
2025-03-04,5.39,002225,0.6158267776166043
2025-03-05,5.39,002225,0.6745349611836036
2025-03-06,5.39,002225,0.6315022358305747
2025-03-07,5.39,002225,0.697396624876198
2025-03-10,5.39,002225,0.6046763070548639
2025-03-11,5.39,002225,0.5861712979257058
2025-03-12,5.39,002225,0.6697152633478083
2025-03-13,5.39,002225,0.5646913531925769
2025-03-14,5.39,002225,0.5585115779333827
2025-03-17,5.39,002225,0.5880129987364531
2025-03-18,5.39,002225,0.49380056007105394
2025-03-19,5.39,002225,0.48583804742598097
2025-03-20,5.39,002225,0.36328536226871583
2025-03-21,5.39,002225,0.4034132490640622
2025-03-24,5.39,002225,0.4212551931510442
2025-03-25,5.39,002225,0.3391911209465917
2025-03-26,5.39,002225,0.34755782884015474
2025-03-27,5.39,002225,0.29747821101499233
2025-03-28,5.39,002225,0.286071698056252
2025-03-31,5.39,002225,0.101101280637239
2025-04-01,5.39,002225,0.07395797782729785
2025-04-02,5.39,002225,0.21104380633236777
2025-04-03,5.39,002225,0.2889203539933441
2025-04-07,5.39,002225,0.018047108197488112
2025-04-08,5.39,002225,0.00477011150063216
2025-07-11,5.69,002225,0.533522548460616
